"ccode","year","n.docs","n.words","n.binary","rights","alt.dv.perc","muslim","muslim.maj","mena","polity2","physint","amnesty","statedept","gdp.pc.un","pop.wdi","wopol","wosoc","wecon","domestic9","count","region"
705,2013,0,NA,0,NA,NA,0.56,1,0,-6,NA,NA,NA,NA,17035275,NA,NA,NA,NA,23,"EECA"
501,2013,3,959,1,0.0649241270727963,0.666666666666667,0.07,0,0,9,NA,NA,NA,NA,43692881,NA,NA,NA,NA,151,"Africa"
703,2013,0,NA,0,NA,NA,0.89,1,0,7,NA,NA,NA,NA,5719600,NA,NA,NA,NA,6,"EECA"
811,2013,0,NA,0,NA,NA,0.02,0,0,2,NA,NA,NA,NA,15078564,NA,NA,NA,NA,70,"Asia"
946,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,108544,NA,NA,NA,NA,1,"Asia"
60,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,54301,NA,NA,NA,NA,NA,"LA"
732,2013,2,468,1,0.117283355106711,0.5,0,0,0,8,NA,NA,NA,NA,50219669,NA,NA,NA,NA,272,"Asia"
690,2013,0,NA,0,NA,NA,0.86,1,1,-7,NA,NA,NA,NA,3593689,NA,NA,NA,NA,20,"MENA"
812,2013,0,NA,0,NA,NA,0,0,0,-7,NA,NA,NA,NA,6579985,NA,NA,NA,NA,20,"Asia"
660,2013,0,NA,0,NA,NA,0.6,1,1,6,NA,NA,NA,NA,4493438,NA,NA,NA,NA,136,"MENA"
450,2013,0,NA,0,NA,NA,0.13,0,0,6,NA,NA,NA,NA,4293692,NA,NA,NA,NA,11,"Africa"
620,2013,0,NA,0,NA,NA,0.97,1,1,0,NA,NA,NA,NA,6265987,NA,NA,NA,NA,130,"MENA"
56,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,182305,NA,NA,NA,NA,1,"LA"
223,2013,0,NA,0,NA,NA,0.05,0,0,NA,NA,NA,NA,NA,37040,NA,NA,NA,NA,1,"West"
780,2013,1,278,1,0.0347309650726452,1,0.09,0,0,4,NA,NA,NA,NA,20483000,NA,NA,NA,NA,50,"Asia"
570,2013,0,NA,0,NA,NA,0,0,0,8,NA,NA,NA,NA,2083061,NA,NA,NA,NA,NA,"Africa"
368,2013,0,NA,0,NA,NA,0,0,0,10,NA,NA,NA,NA,2957689,NA,NA,NA,NA,7,"West"
212,2013,0,NA,0,NA,NA,0.02,0,0,10,NA,NA,NA,NA,543360,NA,NA,NA,NA,11,"West"
367,2013,0,NA,0,NA,NA,0,0,0,8,NA,NA,NA,NA,2012647,NA,NA,NA,NA,11,"West"
600,2013,0,NA,0,NA,NA,1,1,1,-4,NA,NA,NA,NA,33452686,NA,NA,NA,NA,20,"MENA"
221,2013,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,37528,NA,NA,NA,NA,9,"West"
359,2013,0,NA,0,NA,NA,0,0,0,9,NA,NA,NA,NA,3558566,NA,NA,NA,NA,6,"EECA"
580,2013,0,NA,0,NA,NA,0.01,0,0,3,NA,NA,NA,NA,22924557,NA,NA,NA,NA,8,"Africa"
781,2013,0,NA,0,NA,NA,0.98,1,0,NA,NA,NA,NA,NA,393000,NA,NA,NA,NA,5,"EECA"
70,2013,5,2133,1,0.0452913004652166,0.6,0,0,0,8,NA,NA,NA,NA,123740109,NA,NA,NA,NA,404,"LA"
983,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,52786,NA,NA,NA,NA,1,"Asia"
343,2013,0,NA,0,NA,NA,0.35,0,0,9,NA,NA,NA,NA,2072543,NA,NA,NA,NA,NA,"EECA"
432,2013,2,846,1,0.0628674421779017,1,0.92,1,0,5,NA,NA,NA,NA,16592097,NA,NA,NA,NA,180,"Africa"
338,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,423374,NA,NA,NA,NA,8,"EECA"
775,2013,0,NA,0,NA,NA,0.04,0,0,-3,NA,NA,NA,NA,52983829,NA,NA,NA,NA,139,"Asia"
341,2013,0,NA,0,NA,NA,0.19,0,0,8,NA,NA,NA,NA,621207,NA,NA,NA,NA,7,"EECA"
712,2013,0,NA,0,NA,NA,0.04,0,0,10,NA,NA,NA,NA,2859174,NA,NA,NA,NA,9,"Asia"
541,2013,0,NA,0,NA,NA,0.23,0,0,4,NA,NA,NA,NA,26467180,NA,NA,NA,NA,6,"Africa"
435,2013,0,NA,0,NA,NA,0.99,1,0,-2,NA,NA,NA,NA,3872684,NA,NA,NA,NA,5,"Africa"
590,2013,0,NA,0,NA,NA,0.17,0,0,10,NA,NA,NA,NA,1258653,NA,NA,NA,NA,1,"Africa"
553,2013,1,777,1,0.125713403032317,1,0.13,0,0,6,NA,NA,NA,NA,16190126,NA,NA,NA,NA,4,"Africa"
820,2013,0,NA,0,NA,NA,0.61,1,0,6,NA,NA,NA,NA,29465372,NA,NA,NA,NA,49,"Asia"
565,2013,0,NA,0,NA,NA,0,0,0,6,NA,NA,NA,NA,2346592,NA,NA,NA,NA,3,"Africa"
436,2013,1,82,1,0.119460078103834,0,0.98,1,0,6,NA,NA,NA,NA,18358863,NA,NA,NA,NA,23,"Africa"
475,2013,2,534,1,0.0118853885541366,0.5,0.48,0,0,4,NA,NA,NA,NA,172816517,NA,NA,NA,NA,103,"Africa"
93,2013,0,NA,0,NA,NA,0,0,0,9,NA,NA,NA,NA,5945646,NA,NA,NA,NA,13,"LA"
210,2013,0,NA,0,NA,NA,0.06,0,0,10,NA,NA,NA,NA,16804432,NA,NA,NA,NA,68,"West"
385,2013,1,432,1,0.313735862505597,1,0.03,0,0,10,NA,NA,NA,NA,5079623,NA,NA,NA,NA,58,"West"
790,2013,4,1101,1,0.107875455875211,0.5,0.04,0,0,6,NA,NA,NA,NA,27834981,NA,NA,NA,NA,38,"Asia"
970,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Asia"
920,2013,0,NA,0,NA,NA,0.01,0,0,10,NA,NA,NA,NA,4442100,NA,NA,NA,NA,32,"West"
698,2013,0,NA,0,NA,NA,0.88,1,1,-8,NA,NA,NA,NA,3906912,NA,NA,NA,NA,10,"MENA"
770,2013,9,3150,1,0.0416165195784586,0.777777777777778,0.96,1,0,7,NA,NA,NA,NA,181192646,NA,NA,NA,NA,473,"Asia"
95,2013,0,NA,0,NA,NA,0.01,0,0,9,NA,NA,NA,NA,3805683,NA,NA,NA,NA,26,"LA"
135,2013,0,NA,0,NA,NA,0,0,0,9,NA,NA,NA,NA,30565461,NA,NA,NA,NA,35,"LA"
840,2013,1,437,1,0.0704401618466637,0,0.05,0,0,8,NA,NA,NA,NA,97571676,NA,NA,NA,NA,197,"Asia"
986,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,20919,NA,NA,NA,NA,NA,"Asia"
910,2013,2,596,1,0.0611566773733111,1,0,0,0,5,NA,NA,NA,NA,7308864,NA,NA,NA,NA,8,"LA"
290,2013,0,NA,0,NA,NA,0,0,0,10,NA,NA,NA,NA,38040196,NA,NA,NA,NA,49,"EECA"
731,2013,0,NA,0,NA,NA,0,0,0,-10,NA,NA,NA,NA,24895705,NA,NA,NA,NA,381,"Asia"
235,2013,0,NA,0,NA,NA,0.01,0,0,10,NA,NA,NA,NA,10457295,NA,NA,NA,NA,54,"West"
150,2013,0,NA,0,NA,NA,0,0,0,9,NA,NA,NA,NA,6465669,NA,NA,NA,NA,12,"LA"
NA,2013,1,149,1,0.188350749104618,1,0.98,1,1,NA,NA,NA,NA,NA,4169506,NA,NA,NA,NA,NA,"MENA"
694,2013,1,151,1,0.0337708949184486,0,0.78,1,1,-10,NA,NA,NA,NA,2101288,NA,NA,NA,NA,50,"MENA"
360,2013,0,NA,0,NA,NA,0,0,0,9,NA,NA,NA,NA,19983693,NA,NA,NA,NA,32,"EECA"
365,2013,6,1937,1,0.0441592776045885,0.833333333333333,0.12,0,0,4,NA,NA,NA,NA,143506911,NA,NA,NA,NA,832,"EECA"
517,2013,1,207,1,0.00566709213792581,0,0.02,0,0,-3,NA,NA,NA,NA,11078095,NA,NA,NA,NA,31,"Africa"
670,2013,9,2748,1,0.192585936362407,0.777777777777778,0.97,1,1,-10,NA,NA,NA,NA,30201051,NA,NA,NA,NA,92,"MENA"
625,2013,1,415,1,0.107016218706601,0,0.71,1,1,NA,NA,NA,NA,NA,38515095,NA,NA,NA,NA,96,"MENA"
433,2013,0,NA,0,NA,NA,0.96,1,0,7,NA,NA,NA,NA,14221041,NA,NA,NA,NA,18,"Africa"
830,2013,1,453,1,0.0840076322331307,1,0.15,0,0,-2,NA,NA,NA,NA,5399200,NA,NA,NA,NA,58,"Asia"
940,2013,0,NA,0,NA,NA,0,0,0,8,NA,NA,NA,NA,560685,NA,NA,NA,NA,2,"Asia"
451,2013,0,NA,0,NA,NA,0.72,1,0,7,NA,NA,NA,NA,6178859,NA,NA,NA,NA,6,"Africa"
92,2013,1,184,1,0.21509759451497,1,0,0,0,8,NA,NA,NA,NA,6089644,NA,NA,NA,NA,20,"LA"
331,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,31391,NA,NA,NA,NA,3,"LA"
520,2013,0,NA,0,NA,NA,0.99,1,0,5,NA,NA,NA,NA,10268157,NA,NA,NA,NA,86,"Africa"
NA,2013,0,NA,0,NA,NA,0.04,0,0,NA,NA,NA,NA,NA,7164132,NA,NA,NA,NA,NA,"EECA"
626,2013,0,NA,0,NA,NA,NA,NA,1,-4,NA,NA,NA,NA,11453810,NA,NA,NA,NA,58,"MENA"
403,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,182386,NA,NA,NA,NA,NA,"LA"
115,2013,0,NA,0,NA,NA,0.16,0,0,5,NA,NA,NA,NA,533450,NA,NA,NA,NA,2,"LA"
317,2013,1,416,1,0.0274860229540255,1,0,0,0,10,NA,NA,NA,NA,5413393,NA,NA,NA,NA,6,"EECA"
349,2013,0,NA,0,NA,NA,0.02,0,0,10,NA,NA,NA,NA,2059953,NA,NA,NA,NA,11,"EECA"
380,2013,2,242,1,0.0118935979499026,0,0.05,0,0,10,NA,NA,NA,NA,9600379,NA,NA,NA,NA,57,"West"
572,2013,0,NA,0,NA,NA,0,0,0,-9,NA,NA,NA,NA,1250641,NA,NA,NA,NA,NA,"Africa"
591,2013,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,89900,NA,NA,NA,NA,2,"LA"
652,2013,1,341,1,0.0315928209487778,0,0.93,1,1,-9,NA,NA,NA,NA,21789415,NA,NA,NA,NA,1220,"MENA"
483,2013,0,NA,0,NA,NA,0.56,1,0,-2,NA,NA,NA,NA,13145788,NA,NA,NA,NA,18,"Africa"
461,2013,0,NA,0,NA,NA,0.12,0,0,-2,NA,NA,NA,NA,6928719,NA,NA,NA,NA,4,"Africa"
800,2013,0,NA,0,NA,NA,0.06,0,0,7,NA,NA,NA,NA,67451422,NA,NA,NA,NA,93,"Asia"
702,2013,0,NA,0,NA,NA,0.99,1,0,-3,NA,NA,NA,NA,8111894,NA,NA,NA,NA,1,"EECA"
701,2013,0,NA,0,NA,NA,0.93,1,0,-8,NA,NA,NA,NA,5240088,NA,NA,NA,NA,5,"EECA"
860,2013,0,NA,0,NA,NA,0,0,0,7,NA,NA,NA,NA,1180069,NA,NA,NA,NA,2,"Asia"
955,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,105139,NA,NA,NA,NA,NA,"Asia"
52,2013,0,NA,0,NA,NA,0.06,0,0,10,NA,NA,NA,NA,1348240,NA,NA,NA,NA,4,"LA"
616,2013,4,999,1,0.101896699264514,1,1,1,1,NA,NA,NA,NA,NA,10886500,NA,NA,NA,NA,62,"MENA"
640,2013,2,459,1,0.0608744347044216,1,0.99,1,1,9,NA,NA,NA,NA,75010202,NA,NA,NA,NA,276,"MENA"
947,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,9876,NA,NA,NA,NA,2,"Asia"
713,2013,0,NA,0,NA,NA,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
510,2013,1,463,1,0.0215448876658229,1,0.3,0,0,-1,NA,NA,NA,NA,50213457,NA,NA,NA,NA,21,"Africa"
500,2013,4,2963,1,0.00582119138678164,0.75,0.12,0,0,-1,NA,NA,NA,NA,36573387,NA,NA,NA,NA,29,"Africa"
369,2013,3,1217,1,0.0546371208457527,0.666666666666667,0.01,0,0,6,NA,NA,NA,NA,45489600,NA,NA,NA,NA,136,"EECA"
165,2013,0,NA,0,NA,NA,0,0,0,10,NA,NA,NA,NA,3407969,NA,NA,NA,NA,22,"LA"
704,2013,0,NA,0,NA,NA,0.97,1,0,-9,NA,NA,NA,NA,30243200,NA,NA,NA,NA,14,"EECA"
57,2013,0,NA,0,NA,NA,0.02,0,0,NA,NA,NA,NA,NA,109327,NA,NA,NA,NA,NA,"LA"
101,2013,0,NA,0,NA,NA,0,0,0,4,NA,NA,NA,NA,30276045,NA,NA,NA,NA,149,"LA"
816,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,89708900,NA,NA,NA,NA,80,"Asia"
935,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,253165,NA,NA,NA,NA,NA,"Asia"
990,2013,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,190390,NA,NA,NA,NA,2,"LA"
679,2013,0,NA,0,NA,NA,0.99,1,1,3,NA,NA,NA,NA,25533217,NA,NA,NA,NA,79,"MENA"
345,2013,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"EECA"
560,2013,1,611,1,0.0238760381594791,0,0.02,0,0,9,NA,NA,NA,NA,53157490,NA,NA,NA,NA,278,"Africa"
551,2013,2,347,1,0.0133885600541529,0,0,0,0,7,NA,NA,NA,NA,15246086,NA,NA,NA,NA,4,"Africa"
552,2013,0,NA,0,NA,NA,0.01,0,0,4,NA,NA,NA,NA,14898092,NA,NA,NA,NA,32,"Africa"
700,2014,13,5659,1,0.100644030219148,0.846153846153846,1,1,1,NA,NA,NA,NA,NA,31627506,NA,NA,NA,NA,551,"MENA"
540,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,24227524,NA,NA,NA,NA,8,"Africa"
339,2014,0,NA,0,NA,NA,0.82,1,0,NA,NA,NA,NA,NA,2894475,NA,NA,NA,NA,16,"EECA"
232,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,72786,NA,NA,NA,NA,1,"EECA"
696,2014,0,NA,0,NA,NA,0.76,1,1,NA,NA,NA,NA,NA,9086139,NA,NA,NA,NA,38,"MENA"
160,2014,0,NA,0,NA,NA,0.03,0,0,NA,NA,NA,NA,NA,42980026,NA,NA,NA,NA,165,"LA"
371,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,3006154,NA,NA,NA,NA,9,"EECA"
58,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,90900,NA,NA,NA,NA,2,"LA"
900,2014,1,235,1,0.0662385261893196,1,0.02,0,0,NA,NA,NA,NA,NA,23490736,NA,NA,NA,NA,322,"West"
305,2014,0,NA,0,NA,NA,0.06,0,0,NA,NA,NA,NA,NA,8534492,NA,NA,NA,NA,51,"West"
373,2014,0,NA,0,NA,NA,0.98,1,0,NA,NA,NA,NA,NA,9537823,NA,NA,NA,NA,18,"EECA"
516,2014,0,NA,0,NA,NA,0.02,0,0,NA,NA,NA,NA,NA,10816860,NA,NA,NA,NA,3,"Africa"
211,2014,0,NA,0,NA,NA,0.06,0,0,NA,NA,NA,NA,NA,11225207,NA,NA,NA,NA,94,"West"
434,2014,0,NA,0,NA,NA,0.25,0,0,NA,NA,NA,NA,NA,10598482,NA,NA,NA,NA,2,"Africa"
439,2014,0,NA,0,NA,NA,0.59,1,0,NA,NA,NA,NA,NA,17589198,NA,NA,NA,NA,24,"Africa"
771,2014,1,474,1,0.408054880090342,1,0.9,1,0,NA,NA,NA,NA,NA,159077513,NA,NA,NA,NA,88,"Asia"
355,2014,0,NA,0,NA,NA,0.13,0,0,NA,NA,NA,NA,NA,7223938,NA,NA,NA,NA,29,"EECA"
692,2014,0,NA,0,NA,NA,0.81,1,1,NA,NA,NA,NA,NA,1361930,NA,NA,NA,NA,35,"MENA"
31,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,383054,NA,NA,NA,NA,NA,"LA"
346,2014,0,NA,0,NA,NA,0.42,0,0,NA,NA,NA,NA,NA,3817554,NA,NA,NA,NA,48,"EECA"
370,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,9470000,NA,NA,NA,NA,15,"EECA"
80,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,351706,NA,NA,NA,NA,4,"LA"
145,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,10561887,NA,NA,NA,NA,22,"LA"
140,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,206077898,NA,NA,NA,NA,426,"LA"
53,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,283380,NA,NA,NA,NA,6,"LA"
835,2014,0,NA,0,NA,NA,0.52,1,0,NA,NA,NA,NA,NA,417394,NA,NA,NA,NA,7,"Asia"
760,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,765008,NA,NA,NA,NA,7,"Asia"
571,2014,1,667,1,0.0411461751624986,1,0,0,0,NA,NA,NA,NA,NA,2219937,NA,NA,NA,NA,5,"Africa"
482,2014,0,NA,0,NA,NA,0.09,0,0,NA,NA,NA,NA,NA,4804316,NA,NA,NA,NA,79,"Africa"
20,2014,4,1379,1,0.0268934267539547,0.5,0.03,0,0,NA,NA,NA,NA,NA,35540419,NA,NA,NA,NA,267,"West"
225,2014,0,NA,0,NA,NA,0.06,0,0,NA,NA,NA,NA,NA,8190229,NA,NA,NA,NA,166,"West"
155,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,17762647,NA,NA,NA,NA,59,"LA"
710,2014,20,8401,1,0.102920418983302,0.75,0.02,0,0,NA,NA,NA,NA,NA,1364270000,NA,NA,NA,NA,2226,"Asia"
437,2014,0,NA,0,NA,NA,0.37,0,0,NA,NA,NA,NA,NA,22157107,NA,NA,NA,NA,18,"Africa"
471,2014,0,NA,0,NA,NA,0.18,0,0,NA,NA,NA,NA,NA,22773014,NA,NA,NA,NA,28,"Africa"
490,2014,2,331,1,0.074348161886234,1,NA,NA,0,NA,NA,NA,NA,NA,74877030,NA,NA,NA,NA,53,"Africa"
484,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,4504962,NA,NA,NA,NA,55,"Africa"
100,2014,1,310,1,0.192126840170193,1,0,0,0,NA,NA,NA,NA,NA,47791393,NA,NA,NA,NA,92,"LA"
581,2014,0,NA,0,NA,NA,0.98,1,0,NA,NA,NA,NA,NA,769991,NA,NA,NA,NA,NA,"Africa"
402,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,513906,NA,NA,NA,NA,NA,"Africa"
94,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,4757606,NA,NA,NA,NA,37,"LA"
40,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,11379111,NA,NA,NA,NA,239,"LA"
352,2014,0,NA,0,NA,NA,0.23,0,0,NA,NA,NA,NA,NA,1153658,NA,NA,NA,NA,26,"EECA"
316,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,10510566,NA,NA,NA,NA,34,"EECA"
255,2014,3,1159,1,0.199067180882279,1,0.05,0,0,NA,NA,NA,NA,NA,80889505,NA,NA,NA,NA,655,"West"
522,2014,0,NA,0,NA,NA,0.97,1,0,NA,NA,NA,NA,NA,876174,NA,NA,NA,NA,3,"Africa"
54,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,72341,NA,NA,NA,NA,2,"LA"
390,2014,0,NA,0,NA,NA,0.04,0,0,NA,NA,NA,NA,NA,5639565,NA,NA,NA,NA,42,"West"
42,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,10405943,NA,NA,NA,NA,22,"LA"
615,2014,0,NA,0,NA,NA,0.98,1,1,NA,NA,NA,NA,NA,38934334,NA,NA,NA,NA,56,"MENA"
130,2014,1,447,1,0.0432625119482572,0,0,0,0,NA,NA,NA,NA,NA,15902916,NA,NA,NA,NA,47,"LA"
651,2014,2,763,1,0.0948620934052643,1,0.95,1,1,NA,NA,NA,NA,NA,89579670,NA,NA,NA,NA,388,"MENA"
531,2014,0,NA,0,NA,NA,0.37,0,0,NA,NA,NA,NA,NA,5110444,NA,NA,NA,NA,8,"Africa"
230,2014,1,153,1,0.283212779684601,1,0.02,0,0,NA,NA,NA,NA,NA,46404602,NA,NA,NA,NA,255,"West"
366,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,1313645,NA,NA,NA,NA,18,"West"
530,2014,1,360,1,0.0104370749938372,1,0.34,0,0,NA,NA,NA,NA,NA,96958732,NA,NA,NA,NA,28,"Africa"
375,2014,0,NA,0,NA,NA,0.01,0,0,NA,NA,NA,NA,NA,5463596,NA,NA,NA,NA,38,"West"
950,2014,0,NA,0,NA,NA,0.06,0,0,NA,NA,NA,NA,NA,886450,NA,NA,NA,NA,9,"LA"
220,2014,10,2149,1,0.134447433935578,0.5,0.08,0,0,NA,NA,NA,NA,NA,66206930,NA,NA,NA,NA,788,"West"
987,2014,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,104044,NA,NA,NA,NA,NA,"Asia"
481,2014,0,NA,0,NA,NA,0.1,0,0,NA,NA,NA,NA,NA,1687673,NA,NA,NA,NA,2,"Africa"
200,2014,5,1257,1,0.114020739416195,0.8,0.05,0,0,NA,NA,NA,NA,NA,64510376,NA,NA,NA,NA,993,"West"
